time;classic_power;classic_u;edc_id;lite_power;lite_u;shortcut_power;shortcut_u;u_shortcut_vs_classic;u_lite_vs_classic;u_lite_vs_shortcut;power_shortcut_vs_classic;power_lite_vs_classic;power_lite_vs_shortcut
0.0;0.0;0;edc_2;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0
1.0;176.557510375977;0;edc_2;176.557510375977;0;176.557510375977;0;0;0;0;0.0;0.0;0.0
1.2;185.543907165527;20;edc_2;185.543907165527;20;185.543907165527;20;0;0;0;0.0;0.0;0.0
1.4;193.471015930176;40;edc_2;193.471015930176;40;193.471015930176;40;0;0;0;0.0;0.0;0.0
1.5;193.471015930176;40;edc_2;281.749771118164;40;193.471015930176;40;0;0;0;0.0;88.278755187988;88.278755187988
1.50199245019795;193.471015930176;40;edc_2;281.749771118164;40;281.749771118164;40;0;0;0;88.278755187988;88.278755187988;0.0
1.5020223550640401;281.749771118164;40;edc_2;281.749771118164;40;281.749771118164;40;0;0;0;0.0;0.0;0.0
1.6;284.328437805176;60;edc_2;284.328437805176;60;284.328437805176;60;0;0;0;0.0;0.0;0.0
1.8;285.673316955566;80;edc_2;285.673316955566;80;285.673316955566;80;0;0;0;0.0;0.0;0.0
11.4;285.673316955566;80;edc_2;284.328437805176;60;284.328437805176;60;-20;-20;0;-1.3448791503899997;-1.3448791503899997;0.0
11.400008072968399;284.328437805176;60;edc_2;284.328437805176;60;284.328437805176;60;0;0;0;0.0;0.0;0.0
11.6;284.328437805176;60;edc_2;281.749771118164;40;281.749771118164;40;-20;-20;0;-2.578666687012003;-2.578666687012003;0.0
11.600008556418299;281.749771118164;40;edc_2;281.749771118164;40;281.749771118164;40;0;0;0;0.0;0.0;0.0
11.8;281.749771118164;40;edc_2;273.822662353516;20;273.822662353516;20;-20;-20;0;-7.927108764647983;-7.927108764647983;0.0
11.8014119992952;273.822662353516;20;edc_2;273.822662353516;20;273.822662353516;20;0;0;0;0.0;0.0;0.0
12.0;273.822662353516;20;edc_2;264.836265563965;0;264.836265563965;0;-20;-20;0;-8.986396789551009;-8.986396789551009;0.0
12.001411999295199;264.836265563965;0;edc_2;264.836265563965;0;264.836265563965;0;0;0;0;0.0;0.0;0.0
12.2;264.836265563965;0;edc_2;273.822662353516;20;264.836265563965;0;0;20;20;0.0;8.986396789551009;8.986396789551009
12.2019924501979;264.836265563965;0;edc_2;273.822662353516;20;273.822662353516;20;20;20;0;8.986396789551009;8.986396789551009;0.0
