time;classic_power;classic_u;edc_id;lite_power;lite_u;shortcut_power;shortcut_u;u_shortcut_vs_classic;u_lite_vs_classic;u_lite_vs_shortcut;power_shortcut_vs_classic;power_lite_vs_classic;power_lite_vs_shortcut
0.0;0.0;0;edc_1;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0
1.0;176.557510375977;0;edc_1;176.557510375977;0;176.557510375977;0;0;0;0;0.0;0.0;0.0
1.2;194.530303955078;40;edc_1;194.530303955078;40;194.530303955078;40;0;0;0;0.0;0.0;0.0
1.4;210.384521484375;80;edc_1;210.384521484375;80;210.384521484375;80;0;0;0;0.0;0.0;0.0
1.5;210.384521484375;80;edc_1;651.7782974243161;80;210.384521484375;80;0;0;0;0.0;441.39377593994107;441.39377593994107
1.50199110813766;210.384521484375;80;edc_1;651.7782974243161;80;298.663276672363;80;0;0;0;88.278755187988;441.39377593994107;353.11502075195307
1.5019931445294499;210.384521484375;80;edc_1;651.7782974243161;80;386.942031860352;80;0;0;0;176.55751037597702;441.39377593994107;264.83626556396405
1.50199378131024;210.384521484375;80;edc_1;651.7782974243161;80;475.22078704834007;80;0;0;0;264.83626556396507;441.39377593994107;176.557510375976
1.50199481675192;210.384521484375;80;edc_1;651.7782974243161;80;563.499542236328;80;0;0;0;353.115020751953;441.39377593994107;88.27875518798805
1.50199524714205;210.384521484375;80;edc_1;651.7782974243161;80;651.7782974243161;80;0;0;0;441.39377593994107;441.39377593994107;0.0
1.5020174278460101;298.663276672363;80;edc_1;651.7782974243161;80;651.7782974243161;80;0;0;0;353.11502075195307;353.11502075195307;0.0
1.50202121894665;386.942031860352;80;edc_1;651.7782974243161;80;651.7782974243161;80;0;0;0;264.83626556396405;264.83626556396405;0.0
1.50202315603011;475.22078704834007;80;edc_1;651.7782974243161;80;651.7782974243161;80;0;0;0;176.557510375976;176.557510375976;0.0
1.50202513666418;563.499542236328;80;edc_1;651.7782974243161;80;651.7782974243161;80;0;0;0;88.27875518798805;88.27875518798805;0.0
1.5020265911858002;651.7782974243161;80;edc_1;651.7782974243161;80;651.7782974243161;80;0;0;0;0.0;0.0;0.0
1.6;656.9356307983401;120;edc_1;656.9356307983401;120;656.9356307983401;120;0;0;0;0.0;0.0;0.0
1.7;656.9356307983401;120;edc_1;683.8948211669921;180;656.9356307983401;120;0;60;60;0.0;26.959190368652003;26.959190368652003
1.70199110813766;656.9356307983401;120;edc_1;683.8948211669921;180;665.922027587891;140;20;60;40;8.986396789550895;26.959190368652003;17.972793579101108
1.7019931445294498;656.9356307983401;120;edc_1;683.8948211669921;180;674.9084243774411;160;40;60;20;17.972793579100994;26.959190368652003;8.986396789551009
1.70199378131024;656.9356307983401;120;edc_1;683.8948211669921;180;683.8948211669921;180;60;60;0;26.959190368652003;26.959190368652003;0.0
1.70201742784601;665.922027587891;140;edc_1;683.8948211669921;180;683.8948211669921;180;40;40;0;17.972793579101108;17.972793579101108;0.0
1.70202121894665;674.9084243774411;160;edc_1;683.8948211669921;180;683.8948211669921;180;20;20;0;8.986396789551009;8.986396789551009;0.0
1.7020231560301102;683.8948211669921;180;edc_1;683.8948211669921;180;683.8948211669921;180;0;0;0;0.0;0.0;0.0
1.8;686.584579467773;220;edc_1;686.584579467773;220;686.584579467773;220;0;0;0;0.0;0.0;0.0
1.9;686.584579467773;220;edc_1;710.3659057617191;280;686.584579467773;220;0;60;60;0.0;23.78132629394611;23.78132629394611
1.90199110813766;686.584579467773;220;edc_1;710.3659057617191;280;694.511688232422;240;20;60;40;7.927108764649006;23.78132629394611;15.854217529297102
1.90199314452945;686.584579467773;220;edc_1;710.3659057617191;280;702.43879699707;260;40;60;20;15.854217529296989;23.78132629394611;7.92710876464912
1.90199378131024;686.584579467773;220;edc_1;710.3659057617191;280;710.3659057617191;280;60;60;0;23.78132629394611;23.78132629394611;0.0
1.90201742784601;694.511688232422;240;edc_1;710.3659057617191;280;710.3659057617191;280;40;40;0;15.854217529297102;15.854217529297102;0.0
1.90202121894665;702.43879699707;260;edc_1;710.3659057617191;280;710.3659057617191;280;20;20;0;7.92710876464912;7.92710876464912;0.0
1.9020231560301102;710.3659057617191;280;edc_1;710.3659057617191;280;710.3659057617191;280;0;0;0;0.0;0.0;0.0
2.0;712.9711761474609;320;edc_1;712.9711761474609;320;712.9711761474609;320;0;0;0;0.0;0.0;0.0
2.1;712.9711761474609;320;edc_1;718.128509521484;360;712.9711761474609;320;0;40;40;0.0;5.157333374023096;5.157333374023096
2.10199110813766;712.9711761474609;320;edc_1;718.128509521484;360;715.549842834473;340;20;40;20;2.57866668701206;5.157333374023096;2.5786666870110366
2.10199314452945;712.9711761474609;320;edc_1;718.128509521484;360;718.128509521484;360;40;40;0;5.157333374023096;5.157333374023096;0.0
2.10201742784601;715.549842834473;340;edc_1;718.128509521484;360;718.128509521484;360;20;20;0;2.5786666870110366;2.5786666870110366;0.0
2.10202121894665;718.128509521484;360;edc_1;718.128509521484;360;718.128509521484;360;0;0;0;0.0;0.0;0.0
2.3;718.128509521484;360;edc_1;720.818267822266;400;718.128509521484;360;0;40;40;0.0;2.689758300781932;2.689758300781932
2.30199110813766;718.128509521484;360;edc_1;720.818267822266;400;719.473388671875;380;20;40;20;1.344879150390966;2.689758300781932;1.344879150390966
2.30199314452945;718.128509521484;360;edc_1;720.818267822266;400;720.818267822266;400;40;40;0;2.689758300781932;2.689758300781932;0.0
2.30201742784601;719.473388671875;380;edc_1;720.818267822266;400;720.818267822266;400;20;20;0;1.344879150390966;1.344879150390966;0.0
2.30202121894665;720.818267822266;400;edc_1;720.818267822266;400;720.818267822266;400;0;0;0;0.0;0.0;0.0
2.5;720.818267822266;400;edc_1;723.4235382080079;440;720.818267822266;400;0;40;40;0.0;2.60527038574196;2.60527038574196
2.50199110813766;720.818267822266;400;edc_1;723.4235382080079;440;722.1209030151371;420;20;40;20;1.3026351928710938;2.60527038574196;1.3026351928708664
2.5019931445294503;720.818267822266;400;edc_1;723.4235382080079;440;723.4235382080079;440;40;40;0;2.60527038574196;2.60527038574196;0.0
2.5020174278460097;722.1209030151371;420;edc_1;723.4235382080079;440;723.4235382080079;440;20;20;0;1.3026351928708664;1.3026351928708664;0.0
2.50202121894665;723.4235382080079;440;edc_1;723.4235382080079;440;723.4235382080079;440;0;0;0;0.0;0.0;0.0
11.4;723.4235382080079;440;edc_1;720.818267822266;400;720.818267822266;400;-40;-40;0;-2.60527038574196;-2.60527038574196;0.0
11.400005936852901;722.1209030151371;420;edc_1;720.818267822266;400;720.818267822266;400;-20;-20;0;-1.3026351928710938;-1.3026351928710938;0.0
11.400006583768402;720.818267822266;400;edc_1;720.818267822266;400;720.818267822266;400;0;0;0;0.0;0.0;0.0
11.6;720.818267822266;400;edc_1;718.128509521484;360;718.128509521484;360;-40;-40;0;-2.689758300781932;-2.689758300781932;0.0
11.600006439253399;719.473388671875;380;edc_1;718.128509521484;360;718.128509521484;360;-20;-20;0;-1.344879150390966;-1.344879150390966;0.0
11.600006776946001;718.128509521484;360;edc_1;718.128509521484;360;718.128509521484;360;0;0;0;0.0;0.0;0.0
11.8;718.128509521484;360;edc_1;712.9711761474609;320;712.9711761474609;320;-40;-40;0;-5.157333374023096;-5.157333374023096;0.0
11.801410109707101;715.549842834473;340;edc_1;712.9711761474609;320;712.9711761474609;320;-20;-20;0;-2.57866668701206;-2.57866668701206;0.0
11.804836043064599;712.9711761474609;320;edc_1;712.9711761474609;320;712.9711761474609;320;0;0;0;0.0;0.0;0.0
11.9;712.9711761474609;320;edc_1;702.43879699707;260;712.9711761474609;320;0;-60;-60;0.0;-10.532379150390966;-10.532379150390966
11.901991108137699;712.9711761474609;320;edc_1;702.43879699707;260;711.66854095459;300;-20;-60;-40;-1.30263519287098;-10.532379150390966;-9.229743957519986
11.9019931445294;712.9711761474609;320;edc_1;702.43879699707;260;710.3659057617191;280;-40;-60;-20;-2.6052703857418464;-10.532379150390966;-7.92710876464912
