time;classic_power;classic_u;edc_id;lite_power;lite_u;shortcut_power;shortcut_u;u_shortcut_vs_classic;u_lite_vs_classic;u_lite_vs_shortcut;power_shortcut_vs_classic;power_lite_vs_classic;power_lite_vs_shortcut
0.0;0.0;0;edc_2;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0
1.0;176.557510375977;0;edc_2;176.557510375977;0;176.557510375977;0;0;0;0;0.0;0.0;0.0
1.2;185.543907165527;20;edc_2;185.543907165527;20;185.543907165527;20;0;0;0;0.0;0.0;0.0
1.5;185.543907165527;20;edc_2;273.822662353516;20;185.543907165527;20;0;0;0;0.0;88.27875518798902;88.27875518798902
1.50199245019795;185.543907165527;20;edc_2;273.822662353516;20;273.822662353516;20;0;0;0;88.27875518798902;88.27875518798902;0.0
1.5020300954441599;273.822662353516;20;edc_2;273.822662353516;20;273.822662353516;20;0;0;0;0.0;0.0;0.0
11.4;273.822662353516;20;edc_2;264.836265563965;0;264.836265563965;0;-20;-20;0;-8.986396789551009;-8.986396789551009;0.0
11.400008170733098;264.836265563965;0;edc_2;264.836265563965;0;264.836265563965;0;0;0;0;0.0;0.0;0.0
12.1;264.836265563965;0;edc_2;273.822662353516;20;264.836265563965;0;0;20;20;0.0;8.986396789551009;8.986396789551009
12.2;264.836265563965;0;edc_2;185.543907165527;20;176.557510375977;0;0;20;20;-88.27875518798803;-79.29235839843801;8.986396789550014
12.2000081707331;176.557510375977;0;edc_2;185.543907165527;20;176.557510375977;0;0;20;20;0.0;8.986396789550014;8.986396789550014
12.2019924501979;176.557510375977;0;edc_2;185.543907165527;20;185.543907165527;20;20;20;0;8.986396789550014;8.986396789550014;0.0
12.2020300954442;185.543907165527;20;edc_2;185.543907165527;20;185.543907165527;20;0;0;0;0.0;0.0;0.0
13.2;185.543907165527;20;edc_2;273.822662353516;20;273.822662353516;20;0;0;0;88.27875518798902;88.27875518798902;0.0
13.2000081707331;273.822662353516;20;edc_2;273.822662353516;20;273.822662353516;20;0;0;0;0.0;0.0;0.0
22.3;273.822662353516;20;edc_2;264.836265563965;0;273.822662353516;20;0;-20;-20;0.0;-8.986396789551009;-8.986396789551009
22.4019924501979;273.822662353516;20;edc_2;264.836265563965;0;264.836265563965;0;-20;-20;0;-8.986396789551009;-8.986396789551009;0.0
22.4020382661772;264.836265563965;0;edc_2;264.836265563965;0;264.836265563965;0;0;0;0;0.0;0.0;0.0
23.0;264.836265563965;0;edc_2;273.822662353516;20;264.836265563965;0;0;20;20;0.0;8.986396789551009;8.986396789551009
