time;classic_power;classic_u;edc_id;lite_power;lite_u;shortcut_power;shortcut_u;u_shortcut_vs_classic;u_lite_vs_classic;u_lite_vs_shortcut;power_shortcut_vs_classic;power_lite_vs_classic;power_lite_vs_shortcut
0.0;0.0;0;edc_2;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0
1.0;176.557510375977;0;edc_2;176.557510375977;0;176.557510375977;0;0;0;0;0.0;0.0;0.0
1.2;194.530303955078;40;edc_2;194.530303955078;40;194.530303955078;40;0;0;0;0.0;0.0;0.0
1.4;202.457412719727;60;edc_2;202.457412719727;60;202.457412719727;60;0;0;0;0.0;0.0;0.0
1.5;202.457412719727;60;edc_2;379.01492309570295;60;202.457412719727;60;0;0;0;0.0;176.55751037597597;176.55751037597597
1.5019908861728302;202.457412719727;60;edc_2;379.01492309570295;60;290.736167907715;60;0;0;0;88.27875518798803;176.55751037597597;88.27875518798794
1.50199360079971;202.457412719727;60;edc_2;379.01492309570295;60;379.01492309570295;60;0;0;0;176.55751037597597;176.55751037597597;0.0
1.5020223550640401;290.736167907715;60;edc_2;379.01492309570295;60;379.01492309570295;60;0;0;0;88.27875518798794;88.27875518798794;0.0
1.5020300954441599;379.01492309570295;60;edc_2;379.01492309570295;60;379.01492309570295;60;0;0;0;0.0;0.0;0.0
1.6;381.593589782715;80;edc_2;381.593589782715;80;381.593589782715;80;0;0;0;0.0;0.0;0.0
1.8;382.938468933105;100;edc_2;382.938468933105;100;382.938468933105;100;0;0;0;0.0;0.0;0.0
2.0;384.241104125977;120;edc_2;384.241104125977;120;384.241104125977;120;0;0;0;0.0;0.0;0.0
11.4;384.241104125977;120;edc_2;373.952072143555;80;373.952072143555;80;-40;-40;0;-10.289031982422046;-10.289031982422046;0.0
11.400008072968399;382.938468933105;100;edc_2;373.952072143555;80;373.952072143555;80;-20;-20;0;-8.986396789550042;-8.986396789550042;0.0
11.400008170733098;373.952072143555;80;edc_2;373.952072143555;80;373.952072143555;80;0;0;0;0.0;0.0;0.0
11.6;373.952072143555;80;edc_2;372.607192993164;60;372.607192993164;60;-20;-20;0;-1.344879150390966;-1.344879150390966;0.0
11.600008556418299;372.607192993164;60;edc_2;372.607192993164;60;372.607192993164;60;0;0;0;0.0;0.0;0.0
11.8;372.607192993164;60;edc_2;370.02852630615195;40;370.02852630615195;40;-20;-20;0;-2.57866668701206;-2.57866668701206;0.0
11.8014104332885;370.02852630615195;40;edc_2;370.02852630615195;40;370.02852630615195;40;0;0;0;0.0;0.0;0.0
