time;classic_power;classic_u;edc_id;lite_power;lite_u;shortcut_power;shortcut_u;u_shortcut_vs_classic;u_lite_vs_classic;u_lite_vs_shortcut;power_shortcut_vs_classic;power_lite_vs_classic;power_lite_vs_shortcut
0.0;0.0;0;edc_1;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0
1.0;176.557510375977;0;edc_1;176.557510375977;0;176.557510375977;0;0;0;0;0.0;0.0;0.0
1.2;194.530303955078;40;edc_1;194.530303955078;40;194.530303955078;40;0;0;0;0.0;0.0;0.0
1.4;210.384521484375;80;edc_1;210.384521484375;80;210.384521484375;80;0;0;0;0.0;0.0;0.0
1.5;210.384521484375;80;edc_1;740.057052612305;80;210.384521484375;80;0;0;0;0.0;529.67253112793;529.67253112793
1.50199110813766;210.384521484375;80;edc_1;740.057052612305;80;298.663276672363;80;0;0;0;88.278755187988;529.67253112793;441.39377593994203
1.50199308239613;210.384521484375;80;edc_1;740.057052612305;80;386.942031860352;80;0;0;0;176.55751037597702;529.67253112793;353.115020751953
1.5019934108078;210.384521484375;80;edc_1;740.057052612305;80;475.22078704834007;80;0;0;0;264.83626556396507;529.67253112793;264.83626556396496
1.50199428707223;210.384521484375;80;edc_1;740.057052612305;80;563.499542236328;80;0;0;0;353.115020751953;529.67253112793;176.55751037597702
1.5019949106208101;210.384521484375;80;edc_1;740.057052612305;80;651.7782974243161;80;0;0;0;441.39377593994107;529.67253112793;88.27875518798896
1.50199527611958;210.384521484375;80;edc_1;740.057052612305;80;740.057052612305;80;0;0;0;529.67253112793;529.67253112793;0.0
1.5020174278460101;298.663276672363;80;edc_1;740.057052612305;80;740.057052612305;80;0;0;0;441.39377593994203;441.39377593994203;0.0
1.5020208106160102;386.942031860352;80;edc_1;740.057052612305;80;740.057052612305;80;0;0;0;353.115020751953;353.115020751953;0.0
1.50202201191754;475.22078704834007;80;edc_1;740.057052612305;80;740.057052612305;80;0;0;0;264.83626556396496;264.83626556396496;0.0
1.5020232763813501;563.499542236328;80;edc_1;740.057052612305;80;740.057052612305;80;0;0;0;176.55751037597702;176.55751037597702;0.0
1.5020252094385702;651.7782974243161;80;edc_1;740.057052612305;80;740.057052612305;80;0;0;0;88.27875518798896;88.27875518798896;0.0
1.5020265911858002;740.057052612305;80;edc_1;740.057052612305;80;740.057052612305;80;0;0;0;0.0;0.0;0.0
1.6;745.214385986328;120;edc_1;745.214385986328;120;745.214385986328;120;0;0;0;0.0;0.0;0.0
1.7;745.214385986328;120;edc_1;781.1599731445309;200;745.214385986328;120;0;80;80;0.0;35.9455871582029;35.9455871582029
1.70199110813766;745.214385986328;120;edc_1;781.1599731445309;200;754.200782775879;140;20;80;60;8.986396789551009;35.9455871582029;26.95919036865189
1.70199308239613;745.214385986328;120;edc_1;781.1599731445309;200;763.18717956543;160;40;80;40;17.972793579102017;35.9455871582029;17.97279357910088
1.7019934108078;745.214385986328;120;edc_1;781.1599731445309;200;772.17357635498;180;60;80;20;26.959190368652003;35.9455871582029;8.986396789550895
1.70199428707223;745.214385986328;120;edc_1;781.1599731445309;200;781.1599731445309;200;80;80;0;35.9455871582029;35.9455871582029;0.0
1.70201742784601;754.200782775879;140;edc_1;781.1599731445309;200;781.1599731445309;200;60;60;0;26.95919036865189;26.95919036865189;0.0
1.7020208106160102;763.18717956543;160;edc_1;781.1599731445309;200;781.1599731445309;200;40;40;0;17.97279357910088;17.97279357910088;0.0
1.7020220119175402;772.17357635498;180;edc_1;781.1599731445309;200;781.1599731445309;200;20;20;0;8.986396789550895;8.986396789550895;0.0
1.70202327638135;781.1599731445309;200;edc_1;781.1599731445309;200;781.1599731445309;200;0;0;0;0.0;0.0;0.0
1.8;783.849731445312;240;edc_1;783.849731445312;240;783.849731445312;240;0;0;0;0.0;0.0;0.0
1.9;783.849731445312;240;edc_1;815.5581665039059;320;783.849731445312;240;0;80;80;0.0;31.708435058593864;31.708435058593864
1.90199110813766;783.849731445312;240;edc_1;815.5581665039059;320;791.7768402099609;260;20;80;60;7.927108764648892;31.708435058593864;23.78132629394497
1.90199308239613;783.849731445312;240;edc_1;815.5581665039059;320;799.703948974609;280;40;80;40;15.854217529296989;31.708435058593864;15.854217529296875
1.9019934108078;783.849731445312;240;edc_1;815.5581665039059;320;807.6310577392579;300;60;80;20;23.78132629394588;31.708435058593864;7.927108764647983
1.90199428707223;783.849731445312;240;edc_1;815.5581665039059;320;815.5581665039059;320;80;80;0;31.708435058593864;31.708435058593864;0.0
1.90201742784601;791.7768402099609;260;edc_1;815.5581665039059;320;815.5581665039059;320;60;60;0;23.78132629394497;23.78132629394497;0.0
1.9020208106160101;799.703948974609;280;edc_1;815.5581665039059;320;815.5581665039059;320;40;40;0;15.854217529296875;15.854217529296875;0.0
1.9020220119175402;807.6310577392579;300;edc_1;815.5581665039059;320;815.5581665039059;320;20;20;0;7.927108764647983;7.927108764647983;0.0
1.9020232763813503;815.5581665039059;320;edc_1;815.5581665039059;320;815.5581665039059;320;0;0;0;0.0;0.0;0.0
2.0;818.163436889648;360;edc_1;818.163436889648;360;818.163436889648;360;0;0;0;0.0;0.0;0.0
2.1;818.163436889648;360;edc_1;825.899436950684;420;818.163436889648;360;0;60;60;0.0;7.736000061036066;7.736000061036066
2.10199110813766;818.163436889648;360;edc_1;825.899436950684;420;820.74210357666;380;20;60;40;2.57866668701206;7.736000061036066;5.157333374024006
2.10199308239613;818.163436889648;360;edc_1;825.899436950684;420;823.320770263672;400;40;60;20;5.157333374024006;7.736000061036066;2.57866668701206
2.1019934108078;818.163436889648;360;edc_1;825.899436950684;420;825.899436950684;420;60;60;0;7.736000061036066;7.736000061036066;0.0
2.10201742784601;820.74210357666;380;edc_1;825.899436950684;420;825.899436950684;420;40;40;0;5.157333374024006;5.157333374024006;0.0
2.1020208106160103;823.320770263672;400;edc_1;825.899436950684;420;825.899436950684;420;20;20;0;2.57866668701206;2.57866668701206;0.0
2.10202201191754;825.899436950684;420;edc_1;825.899436950684;420;825.899436950684;420;0;0;0;0.0;0.0;0.0
2.3;825.899436950684;420;edc_1;829.934074401855;480;825.899436950684;420;0;60;60;0.0;4.0346374511709655;4.0346374511709655
2.30199110813766;825.899436950684;420;edc_1;829.934074401855;480;827.2443161010741;440;20;60;40;1.3448791503900566;4.0346374511709655;2.689758300780909
2.30199308239613;825.899436950684;420;edc_1;829.934074401855;480;828.589195251465;460;40;60;20;2.689758300780909;4.0346374511709655;1.3448791503900566
2.3019934108077997;825.899436950684;420;edc_1;829.934074401855;480;829.934074401855;480;60;60;0;4.0346374511709655;4.0346374511709655;0.0
2.30201742784601;827.2443161010741;440;edc_1;829.934074401855;480;829.934074401855;480;40;40;0;2.689758300780909;2.689758300780909;0.0
2.30202081061601;828.589195251465;460;edc_1;829.934074401855;480;829.934074401855;480;20;20;0;1.3448791503900566;1.3448791503900566;0.0
2.3020220119175403;829.934074401855;480;edc_1;829.934074401855;480;829.934074401855;480;0;0;0;0.0;0.0;0.0
2.5;829.934074401855;480;edc_1;833.8419799804691;540;829.934074401855;480;0;60;60;0.0;3.907905578614077;3.907905578614077
2.50199110813766;829.934074401855;480;edc_1;833.8419799804691;540;831.236709594727;500;20;60;40;1.3026351928720032;3.907905578614077;2.605270385742074
2.50199308239613;829.934074401855;480;edc_1;833.8419799804691;540;832.539344787598;520;40;60;20;2.6052703857429833;3.907905578614077;1.3026351928710938
2.5019934108078;829.934074401855;480;edc_1;833.8419799804691;540;833.8419799804691;540;60;60;0;3.907905578614077;3.907905578614077;0.0
2.5020174278460097;831.236709594727;500;edc_1;833.8419799804691;540;833.8419799804691;540;40;40;0;2.605270385742074;2.605270385742074;0.0
2.50202081061601;832.539344787598;520;edc_1;833.8419799804691;540;833.8419799804691;540;20;20;0;1.3026351928710938;1.3026351928710938;0.0
2.50202201191754;833.8419799804691;540;edc_1;833.8419799804691;540;833.8419799804691;540;0;0;0;0.0;0.0;0.0
