time;classic_power;classic_u;edc_id;lite_power;lite_u;shortcut_power;shortcut_u;u_shortcut_vs_classic;u_lite_vs_classic;u_lite_vs_shortcut;power_shortcut_vs_classic;power_lite_vs_classic;power_lite_vs_shortcut
0.0;0.0;0;edc_2;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0
1.0;176.557510375977;0;edc_2;176.557510375977;0;176.557510375977;0;0;0;0;0.0;0.0;0.0
1.2;194.530303955078;40;edc_2;194.530303955078;40;194.530303955078;40;0;0;0;0.0;0.0;0.0
1.4;210.384521484375;80;edc_2;210.384521484375;80;210.384521484375;80;0;0;0;0.0;0.0;0.0
1.5;210.384521484375;80;edc_2;563.499542236328;80;210.384521484375;80;0;0;0;0.0;353.115020751953;353.115020751953
1.5019907982057101;210.384521484375;80;edc_2;563.499542236328;80;298.663276672363;80;0;0;0;88.278755187988;353.115020751953;264.836265563965
1.5019910519979098;210.384521484375;80;edc_2;563.499542236328;80;386.942031860352;80;0;0;0;176.55751037597702;353.115020751953;176.557510375976
1.50199245305453;210.384521484375;80;edc_2;563.499542236328;80;475.22078704834007;80;0;0;0;264.83626556396507;353.115020751953;88.27875518798794
1.5019945054625703;210.384521484375;80;edc_2;563.499542236328;80;563.499542236328;80;0;0;0;353.115020751953;353.115020751953;0.0
1.5020223550640401;298.663276672363;80;edc_2;563.499542236328;80;563.499542236328;80;0;0;0;264.836265563965;264.836265563965;0.0
1.5020268516882198;386.942031860352;80;edc_2;563.499542236328;80;563.499542236328;80;0;0;0;176.557510375976;176.557510375976;0.0
1.5020290242676597;475.22078704834007;80;edc_2;563.499542236328;80;563.499542236328;80;0;0;0;88.27875518798794;88.27875518798794;0.0
1.50203554261022;563.499542236328;80;edc_2;563.499542236328;80;563.499542236328;80;0;0;0;0.0;0.0;0.0
1.6;568.656875610352;120;edc_2;568.656875610352;120;568.656875610352;120;0;0;0;0.0;0.0;0.0
1.7;568.656875610352;120;edc_2;586.629669189453;160;568.656875610352;120;0;40;40;0.0;17.972793579100994;17.972793579100994
1.70199079820571;568.656875610352;120;edc_2;586.629669189453;160;577.643272399902;140;20;40;20;8.986396789549985;17.972793579100994;8.986396789551009
1.7019910519979098;568.656875610352;120;edc_2;586.629669189453;160;586.629669189453;160;40;40;0;17.972793579100994;17.972793579100994;0.0
1.70202235506404;577.643272399902;140;edc_2;586.629669189453;160;586.629669189453;160;20;20;0;8.986396789551009;8.986396789551009;0.0
