1	1.3	amciuca	adas	0.5	1.2	1.3	0.8	1
2	1.3	ibwicim	adas	0.5	1.2	1.3	0.8	1
3	1.3	ickguwa	adas	0.5	1.2	1.3	0.8	1
4	1.3	ijhipvo	adas	0.5	1.2	1.3	0.8	1
5	1.3	oquiat	adas	0.5	1.2	1.3	0.8	1
6	1.3	ouvdank	adas	0.5	1.2	1.3	0.8	1
7	1.4	amciuca	adas	1	1.3	1.4	0.4	1
8	1.4	ibwicim	adas	1	1.3	1.4	0.4	1
9	1.4	ickguwa	adas	1	1.3	1.4	0.4	1
10	1.4	ijhipvo	adas	1	1.3	1.4	0.4	1
11	1.4	oquiat	adas	1	1.3	1.4	0.4	1
12	1.4	ouvdank	adas	1	1.3	1.4	0.4	1
13	1.5	ebstic	adas	0.5	1.4	1.5	1	1
14	1.5	amwibs	adas	0.5	1.4	1.5	1	1
15	1.5	oksbosfl	adas	0.5	1.4	1.5	1	1
16	1.5	ocshitcl	adas	0.5	1.4	1.5	1	1
17	1.5	etnads	adas	0.5	1.4	1.5	1	1
18	1.5	isfikti	adas	0.5	1.4	1.5	1	1
19	1.6	ebstic	adas	1	1.5	1.6	0.6	1
20	1.6	amciuca	adas	1.5	1.5	1.6	0.1	1
21	1.6	ibwicim	adas	1.5	1.5	1.6	0.1	1
22	1.6	ickguwa	adas	1.5	1.5	1.6	0.1	1
23	1.6	ijhipvo	adas	1.5	1.5	1.6	0.1	1
24	1.6	amwibs	adas	1	1.5	1.6	0.6	1
25	1.6	oksbosfl	adas	1	1.5	1.6	0.6	1
26	1.6	ocshitcl	adas	1	1.5	1.6	0.6	1
27	1.6	etnads	adas	1	1.5	1.6	0.6	1
28	1.6	oquiat	adas	1.5	1.5	1.6	0.1	1
29	1.6	isfikti	adas	1	1.5	1.6	0.6	1
30	1.6	ouvdank	adas	1.5	1.5	1.6	0.1	1
31	1.7	epemvagu	adas	0.5	1.6	1.7	1.2	1
32	1.7	atidfi	adas	0.5	1.6	1.7	1.2	1
33	1.7	onghoji	adas	0.5	1.6	1.7	1.2	1
34	1.7	eosluip	adas	0.5	1.6	1.7	1.2	1
35	1.7	eapceou	adas	0.5	1.6	1.7	1.2	1
36	1.7	agdrea	adas	0.5	1.6	1.7	1.2	1
37	1.7	ebstic	adas	1.5	1.6	1.7	0.2	1
38	1.7	amwibs	adas	1.5	1.6	1.7	0.2	1
39	1.7	oksbosfl	adas	1.5	1.6	1.7	0.2	1
40	1.7	ocshitcl	adas	1.5	1.6	1.7	0.2	1
41	1.7	etnads	adas	1.5	1.6	1.7	0.2	1
42	1.7	isfikti	adas	1.5	1.6	1.7	0.2	1
43	1.8	epemvagu	adas	1	1.7	1.8	0.8	1
44	1.8	atidfi	adas	1	1.7	1.8	0.8	1
45	1.8	onghoji	adas	1	1.7	1.8	0.8	1
46	1.8	eosluip	adas	1	1.7	1.8	0.8	1
47	1.8	eapceou	adas	1	1.7	1.8	0.8	1
48	1.8	agdrea	adas	1	1.7	1.8	0.8	1
49	1.80199069021496	orkbats	adas	0.5	1.70199069021496	1.80199069021496	1.30199069021496	1
50	1.80199110813766	odoywug	adas	0.5	1.70199110813766	1.80199110813766	1.30199110813766	1
51	1.80199260970122	acpegho	adas	0.5	1.70199260970122	1.80199260970122	1.30199260970122	1
52	1.80199314452945	eghanwib	adas	0.5	1.70199314452945	1.80199314452945	1.30199314452945	1
53	1.80199378131024	enjubpl	adas	0.5	1.70199378131024	1.80199378131024	1.30199378131024	1
54	1.9	ovkojy	adas	0.5	1.8	1.9	1.4	1
55	1.9	epabcadu	adas	0.5	1.8	1.9	1.4	1
56	1.9	imneesu	adas	0.5	1.8	1.9	1.4	1
57	1.9	iodjiesh	adas	0.5	1.8	1.9	1.4	1
58	1.9	iotklojy	adas	0.5	1.8	1.9	1.4	1
59	1.9	epemvagu	adas	1.5	1.8	1.9	0.4	1
60	1.9	atidfi	adas	1.5	1.8	1.9	0.4	1
61	1.9	onghoji	adas	1.5	1.8	1.9	0.4	1
62	1.9	eosluip	adas	1.5	1.8	1.9	0.4	1
63	1.9	eapceou	adas	1.5	1.8	1.9	0.4	1
64	1.9	agdrea	adas	1.5	1.8	1.9	0.4	1
65	1.90199069021496	orkbats	adas	1	1.80199069021496	1.90199069021496	0.901990690214956	1
66	1.90199110813766	odoywug	adas	1	1.80199110813766	1.90199110813766	0.90199110813766	1
67	1.90199260970122	acpegho	adas	1	1.80199260970122	1.90199260970122	0.901992609701224	1
68	1.90199314452945	eghanwib	adas	1	1.80199314452945	1.90199314452945	0.901993144529447	1
69	1.90199378131024	enjubpl	adas	1	1.80199378131024	1.90199378131024	0.901993781310243	1
70	2	ovkojy	adas	1	1.9	2	1	1
71	2	epabcadu	adas	1	1.9	2	1	1
72	2	imneesu	adas	1	1.9	2	1	1
73	2	iodjiesh	adas	1	1.9	2	1	1
74	2	iotklojy	adas	1	1.9	2	1	1
75	2.00199069021496	iafstnue	adas	0.5	1.90199069021496	2.00199069021496	1.50199069021496	1
76	2.00199069021496	orkbats	adas	1.5	1.90199069021496	2.00199069021496	0.501990690214956	1
77	2.00199110813766	iatmeuns	adas	0.5	1.90199110813766	2.00199110813766	1.50199110813766	1
78	2.00199110813766	odoywug	adas	1.5	1.90199110813766	2.00199110813766	0.50199110813766	1
79	2.00199260970122	acpegho	adas	1.5	1.90199260970122	2.00199260970122	0.501992609701224	1
80	2.00199260970122	aitpygg	adas	0.5	1.90199260970122	2.00199260970122	1.50199260970122	1
81	2.00199314452945	owbsuscs	adas	0.5	1.90199314452945	2.00199314452945	1.50199314452945	1
82	2.00199314452945	eghanwib	adas	1.5	1.90199314452945	2.00199314452945	0.501993144529447	1
83	2.00199378131024	enjubpl	adas	1.5	1.90199378131024	2.00199378131024	0.501993781310243	1
84	2.00199378131024	odscixam	adas	0.5	1.90199378131024	2.00199378131024	1.50199378131024	1
85	2.1	oygvar	adas	0.5	2	2.1	1.6	1
86	2.1	oggluv	adas	0.5	2	2.1	1.6	1
87	2.1	awrenba	adas	0.5	2	2.1	1.6	1
88	2.1	esnddceb	adas	0.5	2	2.1	1.6	1
89	2.1	isekdyp	adas	0.5	2	2.1	1.6	1
90	2.1	ovkojy	adas	1.5	2	2.1	0.6	1
91	2.1	epemvagu	adas	2	2	2.1	0.1	1
