cab_id,epoch,x,y,latitude,longitude
agdrea,1212802629.75,170.2465988609635,1149.6520411671597,37.7909375,-122.418055
agdrea,1212802635.125,170.46655570902206,1150.0694892578688,37.79094125,-122.41805249999999
agdrea,1212802640.5,170.68651255484193,1150.48693734787,37.790945,-122.41805
agdrea,1212802645.875,170.90646940066173,1150.9043854385789,37.79094875,-122.41804750000001
agdrea,1212802651.25,171.12642624648154,1151.3218335292881,37.7909525,-122.418045
agdrea,1212802656.625,171.3463830923013,1151.7392816192892,37.79095625,-122.4180425
agdrea,1212802662.0,171.56633993812105,1152.1567297092902,37.79096,-122.41804
agdrea,1212802669.75,221.7165008423478,1159.5316459751803,37.79102625,-122.41747
agdrea,1212802677.5,271.86666174227696,1166.9065622396542,37.7910925,-122.4169
agdrea,1212802685.25,322.0168226396814,1174.2814785048363,37.79115875,-122.41633
agdrea,1212802693.0,372.16698353409544,1181.6563947700183,37.791225,-122.41576
agdrea,1212802700.75,422.317144427292,1189.0313110352006,37.79129125,-122.41519
agdrea,1212802708.5,472.4673053165667,1196.4062272996746,37.7913575,-122.41462
agdrea,1212802716.25,522.6174661992152,1203.7811435655647,37.79142375,-122.41405
agdrea,1212802724.0,572.7676270770102,1211.1560598307467,37.79149,-122.41348
agdrea,1212802731.375,602.7917365496972,1216.1654369157159,37.791534999999996,-122.41313875
agdrea,1212802738.75,632.8158460181394,1221.1748140006848,37.791579999999996,-122.4127975
agdrea,1212802746.125,662.8399554844751,1226.1841910877783,37.791625,-122.41245625
agdrea,1212802753.5,692.8640649508432,1231.1935681734553,37.79167,-122.41211499999999
agdrea,1212802760.875,722.8881744126666,1236.2029452591328,37.791715,-122.41177375
agdrea,1212802768.25,752.9122838720837,1241.2123223441017,37.79176,-122.4114325
agdrea,1212802775.625,782.9363933289948,1246.221699429779,37.791805,-122.41109125
agdrea,1212802783.0,812.9605027855386,1251.2310765154562,37.79185,-122.41075
eglohabs,1212802358.0,2040.3196990223528,1410.417948350456,37.79328,-122.3968
eglohabs,1212802386.0,2049.2279512187256,1336.3904869733842,37.792615000000005,-122.39669875
eglohabs,1212802414.0,2058.136203414498,1262.363025594896,37.79195,-122.39659750000001
eglohabs,1212802442.0,2067.044455611906,1188.335564217824,37.791285,-122.39649625
eglohabs,1212802470.0,2075.95270780647,1114.3081028407523,37.790620000000004,-122.396395
eglohabs,1212802498.0,2084.860960002664,1040.280641462264,37.789955,-122.39629375
eglohabs,1212802526.0,2093.7692121982473,966.253180085192,37.78929,-122.3961925
eglohabs,1212802554.0,2102.677464390978,892.22571870812,37.788625,-122.39609125
eglohabs,1212802582.0,2111.5857165853317,818.1982573303399,37.78796,-122.39599
eglohabs,1212802584.625,2079.2520604743686,787.3070986355668,37.7876825,-122.3963575
eglohabs,1212802587.25,2046.9184043531397,756.4159399393774,37.787405,-122.396725
eglohabs,1212802589.875,2014.5847482262484,725.5247812446041,37.787127500000004,-122.3970925
eglohabs,1212802592.5,1982.2510920893408,694.6336225498309,37.78685,-122.39746000000001
eglohabs,1212802595.125,1949.9174359470198,663.7424638557659,37.78657250000001,-122.39782749999999
eglohabs,1212802597.75,1917.583779794934,632.8513051595766,37.786295,-122.398195
eglohabs,1212802600.375,1885.2501236376836,601.9601464640951,37.7860175,-122.3985625
eglohabs,1212802603.0,1852.916467473156,571.0689877686139,37.78574,-122.39893
eglohabs,1212802603.875,1841.1487762818472,568.0077017724406,37.7857125,-122.39906375
eglohabs,1212802604.75,1829.3810850895968,564.9464157755591,37.785685,-122.3991975
eglohabs,1212802605.625,1817.6133938941728,561.8851297779696,37.7856575,-122.39933125
eglohabs,1212802606.5,1805.8457027022966,558.8238437817963,37.78563,-122.39946499999999
eglohabs,1212802607.375,1794.078011507258,555.762557784915,37.7856025,-122.39959875
eglohabs,1212802608.25,1782.3103203090634,552.7012717887417,37.785575,-122.3997325
eglohabs,1212802609.125,1770.5426291144358,549.6399857911523,37.7855475,-122.39986625
eglohabs,1212802610.0,1758.7749379166632,546.5786997942707,37.78552,-122.4
eglohabs,1212802618.0,1758.7749379166632,546.7178491583126,37.78552125,-122.4
eglohabs,1212802626.0,1758.7749379166632,546.8569985209381,37.7855225,-122.4
eglohabs,1212802634.0,1758.7749379166632,546.9961478849799,37.78552375,-122.4
eglohabs,1212802642.0,1758.7749379166632,547.1352972483136,37.785525,-122.4
eglohabs,1212802650.0,1758.7749379166632,547.2744466116472,37.78552625,-122.4
eglohabs,1212802658.0,1758.7749379166632,547.4135959756891,37.7855275,-122.4
eglohabs,1212802666.0,1758.7749379166632,547.5527453390226,37.78552875,-122.4
eglohabs,1212802674.0,1758.7749379166632,547.6918947023564,37.78553,-122.4
eglohabs,1212802674.875,1734.4697065622938,559.5195905991728,37.78563625,-122.40027625
eglohabs,1212802675.75,1710.1644752041407,571.3472864959892,37.7857425,-122.40055249999999
eglohabs,1212802676.625,1685.8592438400192,583.1749823928058,37.78584875,-122.40082875
eglohabs,1212802677.5,1661.5540124744582,595.0026782896222,37.785955,-122.401105
eglohabs,1212802678.375,1637.2487811030348,606.8303741864386,37.78606125,-122.40138125
eglohabs,1212802679.25,1612.9435497302786,618.6580700839631,37.78616750000001,-122.4016575
eglohabs,1212802680.125,1588.6383183517657,630.4857659793634,37.78627375,-122.40193375
eglohabs,1212802681.0,1564.3330869720262,642.313461876888,37.78638,-122.40221
usadrifo,1212802210.0,907.1020327780275,1482.7756173661078,37.79393,-122.40968
usadrifo,1212802240.375,934.266703224827,1424.1937353360684,37.79340375,-122.40937125
usadrifo,1212802270.75,961.4313736713196,1365.611853306737,37.7928775,-122.4090625
usadrifo,1212802301.125,988.5960441151926,1307.0299712759895,37.79235125,-122.40875375
usadrifo,1212802331.5,1015.7607145563718,1248.4480892466584,37.791825,-122.408445
usadrifo,1212802361.875,1042.9253849947838,1189.8662072159107,37.79129875,-122.40813625
usadrifo,1212802392.25,1070.090055430354,1131.284325185163,37.790772499999996,-122.4078275
usadrifo,1212802422.625,1097.2547258630082,1072.70244315654,37.79024625,-122.40751875
usadrifo,1212802453.0,1124.4193962904342,1014.1205611265005,37.78972,-122.40721
usadrifo,1212802465.875,1093.4054810650025,1008.4154372227388,37.78966875,-122.4075625
usadrifo,1212802478.75,1062.3915658334488,1002.7103133211014,37.78961750000001,-122.40791499999999
usadrifo,1212802491.625,1031.377650598122,997.0051894166314,37.78956625,-122.4082675
usadrifo,1212802504.5,1000.3637353591322,991.3000655135778,37.789515,-122.40862
usadrifo,1212802517.375,969.3498201188283,985.5949416112321,37.78946375,-122.4089725
usadrifo,1212802530.25,938.3359048728429,979.8898177074705,37.7894125,-122.409325
usadrifo,1212802543.125,907.3219896257635,974.1846938037087,37.78936125,-122.40967749999999
usadrifo,1212802556.0,876.308074373223,968.4795699013631,37.78931,-122.41003
usadrifo,1212802563.5,853.7624976797612,968.7578686280303,37.7893125,-122.41028625
usadrifo,1212802571.0,831.2169209846966,969.036167355406,37.789315,-122.4105425
usadrifo,1212802578.5,808.6713442903108,969.3144660813653,37.789317499999996,-122.41079875
usadrifo,1212802586.0,786.1257675944072,969.5927648080326,37.78932,-122.411055
usadrifo,1212802593.5,763.580190897028,969.871063535408,37.7893225,-122.41131125
usadrifo,1212802601.0,741.0346141959772,970.1493622627835,37.789325,-122.4115675
usadrifo,1212802608.5,718.4890374935355,970.4276609894508,37.7893275,-122.41182375
usadrifo,1212802616.0,695.943460791984,970.7059597168263,37.78933,-122.41208
usadrifo,1212802631.0,761.7105577072278,985.7340909738577,37.789465,-122.4113325
usadrifo,1212802646.0,827.4776546058293,1000.7622222308895,37.7896,-122.41058500000001
usadrifo,1212802661.0,893.2447514956924,1015.7903534879208,37.789735,-122.4098375
usadrifo,1212802676.0,959.011848369051,1030.8184847442442,37.78986999999999,-122.40909
usadrifo,1212802691.0,1024.7789452270936,1045.846616002692,37.790005,-122.4083425
usadrifo,1212802706.0,1090.5460420710083,1060.8747472590153,37.79014,-122.407595
