time;ue_id;service_id;generated;first_sent;processed;delay;times_sent
15.989919275274616;ue_5;adas;15.988364293785889;15.988364293785889;15.989919275274616;0.0015549814887272362;1
15.990465692517207;ue_6;adas;15.989030420726882;15.989030420726882;15.990465692517207;0.0014352717903243217;1
16.003807107178083;ue_7;adas;16.002371835387756;16.002371835387756;16.003807107178083;0.0014352717903278744;1
16.01324646736029;ue_8;adas;16.01169148587156;16.01169148587156;16.01324646736029;0.001554981488730789;1
16.069806389104052;ue_3;adas;16.066746426126596;16.066746426126596;16.069806389104052;0.0030599629774563653;1
16.074087843072594;ue_0;adas;16.072237565829898;16.072237565829898;16.074087843072594;0.0018502772426955971;1
16.082152059019553;ue_1;adas;16.08129905256338;16.08129905256338;16.082152059019553;0.000853006456171812;1
16.13414918145707;ue_4;adas;16.131089218479612;16.131089218479612;16.13414918145707;0.0030599629774563653;1
16.437630348819695;ue_2;adas;16.435929802488857;16.435929802488857;16.437630348819695;0.0017005463308379376;1
16.488624014889854;ue_9;adas;16.487127695050685;16.487127695050685;16.488624014889854;0.0014963198391697574;1
16.48991927527462;ue_5;adas;16.48836429378589;16.48836429378589;16.48991927527462;0.001554981488730789;1
16.490465692517212;ue_6;adas;16.489030420726884;16.489030420726884;16.490465692517212;0.0014352717903278744;1
16.503807107178083;ue_7;adas;16.502371835387756;16.502371835387756;16.503807107178083;0.0014352717903278744;1
16.51324646736029;ue_8;adas;16.51169148587156;16.51169148587156;16.51324646736029;0.001554981488730789;1
16.569806389104052;ue_3;adas;16.566746426126596;16.566746426126596;16.569806389104052;0.0030599629774563653;1
16.574087843072594;ue_0;adas;16.572237565829898;16.572237565829898;16.574087843072594;0.0018502772426955971;1
16.582152059019553;ue_1;adas;16.58129905256338;16.58129905256338;16.582152059019553;0.000853006456171812;1
16.63414918145707;ue_4;adas;16.631089218479612;16.631089218479612;16.63414918145707;0.0030599629774563653;1
16.937630348819695;ue_2;adas;16.935929802488857;16.935929802488857;16.937630348819695;0.0017005463308379376;1
16.988624014889854;ue_9;adas;16.987127695050685;16.987127695050685;16.988624014889854;0.0014963198391697574;1
16.98991927527462;ue_5;adas;16.98836429378589;16.98836429378589;16.98991927527462;0.001554981488730789;1
16.990465692517212;ue_6;adas;16.989030420726884;16.989030420726884;16.990465692517212;0.0014352717903278744;1
17.003807107178083;ue_7;adas;17.002371835387756;17.002371835387756;17.003807107178083;0.0014352717903278744;1
17.01324646736029;ue_8;adas;17.01169148587156;17.01169148587156;17.01324646736029;0.001554981488730789;1
17.069806389104052;ue_3;adas;17.066746426126596;17.066746426126596;17.069806389104052;0.0030599629774563653;1
17.074087843072594;ue_0;adas;17.072237565829898;17.072237565829898;17.074087843072594;0.0018502772426955971;1
17.082152059019553;ue_1;adas;17.08129905256338;17.08129905256338;17.082152059019553;0.000853006456171812;1
17.13414918145707;ue_4;adas;17.131089218479612;17.131089218479612;17.13414918145707;0.0030599629774563653;1
17.437630348819695;ue_2;adas;17.435929802488857;17.435929802488857;17.437630348819695;0.0017005463308379376;1
17.488624014889854;ue_9;adas;17.487127695050685;17.487127695050685;17.488624014889854;0.0014963198391697574;1
17.48991927527462;ue_5;adas;17.48836429378589;17.48836429378589;17.48991927527462;0.001554981488730789;1
17.490465692517212;ue_6;adas;17.489030420726884;17.489030420726884;17.490465692517212;0.0014352717903278744;1
17.503807107178083;ue_7;adas;17.502371835387756;17.502371835387756;17.503807107178083;0.0014352717903278744;1
