time;ap_id;ue_id;mcs_index;efficiency;bandwidth;rate
1.5737595663473776;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
1.6336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
1.6336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
1.6336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
1.6336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
1.6871276950506846;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
1.6871276950506846;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
1.6871276950506846;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
1.6871276950506846;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
1.6887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
1.6887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
1.6887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
1.6887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
1.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
1.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
1.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
1.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.0704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.0704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.0704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.0704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.073759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.073759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.073759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.073759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.1336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.1336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.1336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.1336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.4887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.4887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.4887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.4887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.5704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.5704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.5704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.5704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.573759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.573759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.573759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.573759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.6336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.6336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.6336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
2.6336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
2.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
2.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
2.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.0704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.0704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.0704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.0704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.073759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.073759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.073759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.073759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.1336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.1336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.1336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.1336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.4887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.4887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.4887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.4887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.5704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.5704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.5704087590326576;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.5704087590326576;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.573759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.573759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.573759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.573759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.6336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.6336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.6336518097719264;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
3.6336518097719264;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
3.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
3.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
3.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.070408759032658;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.070408759032658;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.070408759032658;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.070408759032658;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.073759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.073759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.073759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.073759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.133651809771926;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.133651809771926;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.133651809771926;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.133651809771926;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.4887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.4887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.4887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.4887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.570408759032658;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.570408759032658;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.570408759032658;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.570408759032658;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.573759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.573759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.573759566347378;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.573759566347378;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.633651809771926;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.633651809771926;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.633651809771926;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
4.633651809771926;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
4.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
4.9887337079630285;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
4.9887337079630285;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.0;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.0;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.0;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.0;ap_8;ue_6;28;5.5547;100000000.0;555470000.0
5.0;ap_9;ue_7;28;5.5547;100000000.0;555470000.0
5.0;ap_6;ue_8;28;5.5547;100000000.0;555470000.0
5.0;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.070047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.070047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.070047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.070047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.133859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.133859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.133859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.133859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.4886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.4886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.4886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.4886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.570047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.570047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.570047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.570047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.633859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.633859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.633859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
5.633859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
5.9886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.9886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
5.9886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
5.9886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.070047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.070047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.070047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.070047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.133859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.133859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.133859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.133859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.4886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.4886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.4886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.4886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.570047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.570047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.570047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.570047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.633859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.633859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.633859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
6.633859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
6.9886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.9886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
6.9886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
6.9886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.070047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.070047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.070047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.070047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.133859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.133859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.133859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.133859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.4886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.4886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.4886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.4886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.570047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.570047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.570047518788267;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.570047518788267;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.633859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.633859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.633859762060262;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
7.633859762060262;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
7.9886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.9886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
7.9886496955681645;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
7.9886496955681645;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.070047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.070047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.070047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.070047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.133859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.133859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.133859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.133859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.488649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.488649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.488649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.488649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.570047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.570047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.570047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.570047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.633859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.633859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.633859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
8.633859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
8.988649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.988649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
8.988649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
8.988649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.070047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.070047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.070047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.070047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.073843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.073843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.133859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.133859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.133859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.133859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.488649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.488649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.488649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.488649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.570047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.570047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.570047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.570047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.573843578742242;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.573843578742242;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.633859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.633859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.633859762060263;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
9.633859762060263;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
9.988649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.988649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
9.988649695568165;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
9.988649695568165;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
10.0;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
10.0;ap_4;ue_1;28;5.5547;100000000.0;555470000.0
10.0;ap_7;ue_2;28;5.5547;100000000.0;555470000.0
10.0;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
10.0;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
10.0;ap_1;ue_5;28;5.5547;100000000.0;555470000.0
10.0;ap_8;ue_6;28;5.5547;100000000.0;555470000.0
10.0;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
10.070047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
10.070047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
10.070047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
10.070047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
10.073935185766747;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
10.073935185766747;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
10.073935185766747;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
10.073935185766747;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
10.134099181457067;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
10.134099181457067;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
10.134099181457067;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
10.134099181457067;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
10.488574014889855;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
10.488574014889855;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
10.488574014889855;ap_5;ue_0;28;5.5547;50000000.0;277735000.0
10.488574014889855;ap_5;ue_9;28;5.5547;50000000.0;277735000.0
10.570047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
10.570047518788266;ap_0;ue_4;28;5.5547;50000000.0;277735000.0
10.570047518788266;ap_0;ue_3;28;5.5547;50000000.0;277735000.0
